tau,r,phi,t
2.7400000002e+02,1.6348469228e+01,3.0755134379e+00,2.8750689763e+02
2.7500000002e+02,1.6348469228e+01,3.0867379395e+00,2.8855619288e+02
2.7600000002e+02,1.6348469228e+01,3.0979624411e+00,2.8960548813e+02
2.7700000002e+02,1.6348469228e+01,3.1091869427e+00,2.9065478337e+02
2.7800000001e+02,1.6348469228e+01,3.1204114443e+00,2.9170407862e+02
2.7900000001e+02,1.6348469228e+01,3.1316359459e+00,2.9275337387e+02
2.8000000001e+02,1.6348469228e+01,3.1428604475e+00,2.9380266912e+02
2.8100000001e+02,1.6348469228e+01,3.1540849491e+00,2.9485196436e+02
2.8200000000e+02,1.6348469228e+01,3.1653094507e+00,2.9590125961e+02
2.8300000000e+02,1.6348469228e+01,3.1765339523e+00,2.9695055486e+02
2.8400000000e+02,1.6348469228e+01,3.1877584539e+00,2.9799985010e+02
2.8500000000e+02,1.6348469228e+01,3.1989829555e+00,2.9904914535e+02
2.8599999999e+02,1.6348469228e+01,3.2102074571e+00,3.0009844060e+02
2.8699999999e+02,1.6348469228e+01,3.2214319587e+00,3.0114773584e+02
2.8799999999e+02,1.6348469228e+01,3.2326564602e+00,3.0219703109e+02
2.8899999999e+02,1.6348469228e+01,3.2438809618e+00,3.0324632634e+02
2.8999999998e+02,1.6348469228e+01,3.2551054634e+00,3.0429562158e+02
2.9099999998e+02,1.6348469228e+01,3.2663299650e+00,3.0534491683e+02
2.9199999998e+02,1.6348469228e+01,3.2775544666e+00,3.0639421208e+02
2.9299999998e+02,1.6348469228e+01,3.2887789682e+00,3.0744350733e+02
2.9399999997e+02,1.6348469228e+01,3.3000034698e+00,3.0849280257e+02
2.9499999997e+02,1.6348469228e+01,3.3112279714e+00,3.0954209782e+02
2.9599999997e+02,1.6348469228e+01,3.3224524730e+00,3.1059139307e+02
2.9699999997e+02,1.6348469228e+01,3.3336769746e+00,3.1164068831e+02
2.9799999996e+02,1.6348469228e+01,3.3449014762e+00,3.1268998356e+02
2.9899999996e+02,1.6348469228e+01,3.3561259778e+00,3.1373927881e+02
2.9999999996e+02,1.6348469228e+01,3.3673504794e+00,3.1478857405e+02
3.0099999996e+02,1.6348469228e+01,3.3785749810e+00,3.1583786930e+02
3.0199999995e+02,1.6348469228e+01,3.3897994826e+00,3.1688716455e+02
3.0299999995e+02,1.6348469228e+01,3.4010239842e+00,3.1793645980e+02
3.0399999995e+02,1.6348469228e+01,3.4122484858e+00,3.1898575504e+02
3.0499999995e+02,1.6348469228e+01,3.4234729874e+00,3.2003505029e+02
3.0599999994e+02,1.6348469228e+01,3.4346974890e+00,3.2108434554e+02
3.0699999994e+02,1.6348469228e+01,3.4459219906e+00,3.2213364078e+02
3.0799999994e+02,1.6348469228e+01,3.4571464921e+00,3.2318293603e+02
3.0899999994e+02,1.6348469228e+01,3.4683709937e+00,3.2423223128e+02
3.0999999993e+02,1.6348469228e+01,3.4795954953e+00,3.2528152652e+02
3.1099999993e+02,1.6348469228e+01,3.4908199969e+00,3.2633082177e+02
3.1199999993e+02,1.6348469228e+01,3.5020444985e+00,3.2738011702e+02
3.1299999993e+02,1.6348469228e+01,3.5132690001e+00,3.2842941226e+02
3.1399999992e+02,1.6348469228e+01,3.5244935017e+00,3.2947870751e+02
3.1499999992e+02,1.6348469228e+01,3.5357180033e+00,3.3052800276e+02
3.1599999992e+02,1.6348469228e+01,3.5469425049e+00,3.3157729801e+02
3.1699999992e+02,1.6348469228e+01,3.5581670065e+00,3.3262659325e+02
3.1799999991e+02,1.6348469228e+01,3.5693915081e+00,3.3367588850e+02
3.1899999991e+02,1.6348469228e+01,3.5806160097e+00,3.3472518375e+02
3.1999999991e+02,1.6348469228e+01,3.5918405113e+00,3.3577447899e+02
3.2099999991e+02,1.6348469228e+01,3.6030650129e+00,3.3682377424e+02
3.2199999990e+02,1.6348469228e+01,3.6142895145e+00,3.3787306949e+02
3.2299999990e+02,1.6348469228e+01,3.6255140161e+00,3.3892236473e+02
3.2399999990e+02,1.6348469228e+01,3.6367385177e+00,3.3997165998e+02
3.2499999990e+02,1.6348469228e+01,3.6479630193e+00,3.4102095523e+02
3.2599999989e+02,1.6348469228e+01,3.6591875209e+00,3.4207025048e+02
3.2699999989e+02,1.6348469228e+01,3.6704120224e+00,3.4311954572e+02
3.2799999989e+02,1.6348469228e+01,3.6816365240e+00,3.4416884097e+02
3.2899999989e+02,1.6348469228e+01,3.6928610256e+00,3.4521813622e+02
3.2999999988e+02,1.6348469228e+01,3.7040855272e+00,3.4626743146e+02
3.3099999988e+02,1.6348469228e+01,3.7153100288e+00,3.4731672671e+02
3.3199999988e+02,1.6348469228e+01,3.7265345304e+00,3.4836602196e+02
3.3299999988e+02,1.6348469228e+01,3.7377590320e+00,3.4941531720e+02
3.3399999987e+02,1.6348469228e+01,3.7489835336e+00,3.5046461245e+02
3.3499999987e+02,1.6348469228e+01,3.7602080352e+00,3.5151390770e+02
3.3599999987e+02,1.6348469228e+01,3.7714325368e+00,3.5256320294e+02
3.3699999987e+02,1.6348469228e+01,3.7826570384e+00,3.5361249819e+02
3.3799999986e+02,1.6348469228e+01,3.7938815400e+00,3.5466179344e+02
3.3899999986e+02,1.6348469228e+01,3.8051060416e+00,3.5571108869e+02
3.3999999986e+02,1.6348469228e+01,3.8163305432e+00,3.5676038393e+02
3.4099999986e+02,1.6348469228e+01,3.8275550448e+00,3.5780967918e+02
3.4199999985e+02,1.6348469228e+01,3.8387795464e+00,3.5885897443e+02
3.4299999985e+02,1.6348469228e+01,3.8500040480e+00,3.5990826967e+02
3.4399999985e+02,1.6348469228e+01,3.8612285496e+00,3.6095756492e+02
3.4499999985e+02,1.6348469228e+01,3.8724530512e+00,3.6200686017e+02
3.4599999984e+02,1.6348469228e+01,3.8836775528e+00,3.6305615541e+02
3.4699999984e+02,1.6348469228e+01,3.8949020543e+00,3.6410545066e+02
